x to 2.JPG,y to 2.JPG
580.607,1769.57
845.041,1729.58
845.041,1729.58
1048.69,1874.66
3425.39,636.246
1080.8,1356.63
665.176,1987.8
3622.34,1034.09
2404.7,927.577
1762.49,1954.26
396.154,765.748
1538.71,2157.33
1539.84,438.707
3805.46,1634.55
2169.73,2252.27
1085.12,1785.55
1764.74,1460.15
1324.78,1630.09
2372.34,231.882
1418.41,1561.06
259.073,2961.66
2201.47,409.348
2348.7,422.568
1928.45,2979.6
2510.24,559.417
2170.35,2256.34
2067.87,2802.79
1908.57,439.766
1946.06,2146.62
1573.95,1810.52
880.125,2528.71
2087.83,2038.7
1745.47,1802.69
181.242,657.241
3135.94,1156.6
2073.14,2450.03
2083.99,2033.35
1750.03,1636.96
1811.32,2879.55
1185.06,1964.89
3263.68,688.929
1977.07,2426.8
679.401,846.484
3472.41,2898.47
1735.55,2706.04
2257.68,545.127
1391.71,2795.94
1277.56,1625.48
551.569,160.578
1258.23,1789.98
3436.67,2178.16
1416.01,1478.06
3892.44,1920.94
1973.1,2296.66
1451.74,1903.51
238.84,93.8038
1686.05,2574.39
1531,1880.62
1745.32,1625.2
2539.58,436.592
1178.73,1786.24
1240.96,1926.84
2043.95,2438.24
3724.45,1667.82
1603.85,2090.67
829.982,2186.58
1657.89,1658.92
2067.48,1266.55
2004.98,763.137
242.125,2210.02
732.765,1539.94
3756,1467.79
3298.84,1373.22
1797.53,1537.72
3575.19,352.067
1611.77,2509.63
1998.57,2093.17
397.656,1756.93
1748.09,1693.88
692.877,2866.88
1474.11,2015.64
1771.41,1602.85
1349.74,1878.04
3418.92,400.599
3289.13,717.626
1778.37,1596.87
1777.52,2046.51
1778.37,1596.87
1993.96,1309.25
2653.65,1249.79
1919.01,2920.04
1888.31,1911.04
1551.89,2196.9
1722.94,300.802
3377.31,733.807
1350.06,214.277
1777.56,705.005
1473.07,1827.31
1544.25,1773.48
1385.1,1151.71
1202.97,1660.88
114.708,1120.4
1435.86,1921.93
1092.56,2898.63
1906.74,228.867
1778.57,206.999
1785.93,1423.96
3346.67,153.376
921.603,1762.42
1895.5,1977.01
1594.88,43.3464
1387.44,1310.79
273.46,2513.61
3459.2,1074.02
1703.74,1498.33
1434.08,1329.55
3333.86,1177.82
1951.24,1361.03
2663.29,1512.82
2263.38,2884.22
1602.42,1488.09
927.139,450.079
2085.9,2451.86
3588.74,641.488
130.69,2544.45
2188.14,1669.41
3679.03,2581.38
1711.87,199.012
801.934,2900.46
2002.08,1690.35
655.252,2931.46
2004.98,763.137
2391.36,304.956
2029.82,1352.93
1897.77,997.679
1027.62,1101.01
2743.62,1619.24
3049.01,1395.39
2878.02,2401.2
2703.62,1972.86
1726.8,90.0772
2611.39,1480.06
3213.06,935.554
833.174,1145.96
2773.28,2624.46
796.377,1154.02
1678.29,50.6521
1728.85,2074.15
2747.84,1275.96
831.813,839.561
2106.87,2664.44
238.84,93.8038
1581.92,1863.8
2262.56,2776.88
1542.9,1773.08
1004.38,2602.23
1073.83,1386.55
1592.56,1354.31
2067.87,2802.79
2067.87,2802.79
1673.52,1680.55
1335.78,1325.03
2067.87,2802.79
2067.87,2802.79
1675.08,1675.57
1227.94,1680.51
1919.01,2920.04
2342.83,1481.04
2083.99,2033.35
324.862,2839.53
1971.67,2739.74
2225.33,1774.15
1638.61,1594.11
1638.61,1594.11
2465.32,469.893
1624.8,2521.78
3792.64,801.18
1398.56,2331.01
3305.86,2317.72
1392.02,1201.61
1607.82,1531.64
1057.4,1476.99
1209.19,1668.6
39.568,2970.32
3776.82,722.112
1696.17,2152.11
1696.17,2152.11
1926.43,2758.77
1250.46,2014.42
2158.11,444.713
2749.11,2312.96
1180.25,2915.25
1310.35,1013.88
349.603,2411.38
1870.1,1896.5
1632.3,2938.36
3167.76,1005.61
2397.06,2078.82
2441.46,2352.03
1452.24,1795.14
3225.8,1371.9
3119.39,1146.86
1551.89,2196.9
918.224,2766.09
1335.13,2540.08
480.675,2555.04
103.481,2821.11
3639.63,1385.92
3770.5,1754.54
2702.06,2859.7
1435.86,1921.93
2260.99,287.593
1295.39,1714.59
1871,1886.95
1085.12,1785.55
1895.12,2241.86
1102.2,1306.98
1770.03,164.679
46.8659,1875.21
1612.1,1966.43
2078.3,2418.47
2067.05,2352.64
150.282,470.417
3678.52,939.971
111.134,2045.1
1053.33,2881.48
954.515,72.3818
2193.17,1280.14
1853.94,2941.98
1721.03,2795.33
1135.85,1226.61
2034.84,2270.29
1136.1,1537.05
1543.13,1813.37
153.312,519.506
1385.66,1156.58
1966.09,58.2211
2874.32,1094.32
2013.2,2384.04
1521.6,2040.38
1947.47,189.503
3340.66,121.336
1529.03,2638.02
1227.96,1390.59
1778.59,1150.47
1661.15,2667.7
976.345,1628.86
1713.12,2674.2
1600.87,2084.07
2567.19,20.9688
1785.47,2363.28
1788.95,2086.7
667.921,335.521
1918.81,1441.72
320.763,809.183
2008.41,1856.38
1752.67,2603.57
1507.01,1643.88
1190.46,2393.83
1331.96,1550.01
3275.62,947.594
2778.44,2728.63
1918.52,2174.33
1284.58,860.482
1949.59,2138.83
57.2097,1975.36
1889.1,1096.27
320.114,2244.9
1919,1924.34
784.671,1412.55
1195.75,2661.81
2455.16,1429.55
1778,2568.27
3308.28,1194.49
2594.34,2707.65
1820.9,2882.55
119.131,2017.82
1861.24,2678.09
1308.77,1720.59
1495.85,1677.33
1549.58,1258.47
2462.2,297.222
1221.1,1413.61
328.622,350.951
2087.83,2038.7
949.851,1752.42
1591.3,2007.16
1942.67,464.078
1973.52,1396.55
2605.18,697.658
2067.87,2802.79
441.292,185.536
3600.44,2805.45
2716.66,2082
3763.32,1479.99
1612.7,2340.38
2047.79,2921.97
2410.99,925.769
2067.87,2802.79
2413.64,725.044
2494.27,634.117
1340.73,2345.14
2421.89,353.98
2155.06,2156.94
289.407,2494.72
2201.87,2345.67
2315.41,2678.94
2067.87,2802.79
2912.62,1153.11
1067.83,1137.99
3568.73,180.45
1395.01,1357.94
2174.14,1641.47
3780.03,79.5601
3366.58,247.048
1696.17,2152.11
1435.86,1921.93
1833.6,1767.86
1566.94,1406.8
2449.47,2091.83
1919.01,2920.04
1591.97,1016.5
3005.69,1082.78
2202.67,2392.95
816.721,498.968
3953.44,1595.92
68.0202,388.357
3933.33,1456.38
3295.88,6.76139
1892.47,2118.1
1567.49,614.798
1476.97,2342.08
2092.82,1300.5
3675.6,1634.13
1005.88,2168.62
1718.19,2559.34
1357.89,2044.26
1726.58,1563.58
748.622,2943.14
3743.47,2812.9
1293.91,910.464
3315.19,1151.83
2029.82,1352.93
3942.14,794.167
1782.19,2913.54
1689.63,975.105
1847.19,141.535
2303.66,1438.76
1115.2,2755.01
367.828,1329.55
2063.49,2267.22
2670.03,1141.75
1804.72,2001.1
897.634,2171.17
1741.75,665.896
1789.87,381.626
2412.33,288.948
734.654,1400.68
778.847,2022.2
2396.61,1009.7
1696.54,2697.67
1312.92,2025.5
170.578,90.4571
1057.4,1476.99
1186.65,1376.37
1893.62,1813.15
2648.41,665.41
3787.44,1718.4
3142.7,2276.85
507.51,2899.4
1230.88,2915.42
1059.95,1644.27
3030.74,2764.9
125.711,2759.46
2942.18,1841.99
443.538,2034.07
2877.05,2425.83
1837.67,1847.18
1317.59,2001.62
2515.33,1944.71
3214.68,1098.35
1687.03,1074.52
1284.89,1741.8
884.723,2188.77
480.247,1836.66
1078.7,1921.09
2304.55,1962.79
1242.83,2783.02
1845.37,419.514
692.714,388.031
1878.25,2197.38
3712,16.1041
1878.25,2197.38
1421.03,1715.48
692.714,388.031
3302.44,749.594
1157.14,2162.5
1271,134.018
3947.86,278.873
478.979,1280.03
2618.79,2047.84
3214.91,2611.9
1719.23,2027.53
1602.23,1453.55
3114.38,2896.3
875.11,1370.27
1100.42,2654.66
1792.49,2755.32
1258.99,1627.46
1883.36,1976.83
1399.73,1089.47
966.816,2352.72
1396.58,1678.91
2066.02,2335.62
1386.9,1755.94
934.45,2836.29
1986.57,2733.9
1362.98,1691.44
2554.46,2885.58
1634.67,2225.3
1335.78,1325.03
450.747,2740.06
2628.14,2541.96
2286.98,692.264
1186.01,1283.05
1772.36,48.6813
3762.73,791.643
3924.84,2992.32
1776.24,2725.36
517.839,530.575
2062.27,1733.42
1888.04,2396.98
513.575,470.975
2356.46,2313.52
2907.99,1793.83
2519.57,852.579
1461,1630.67
531.478,2664.75
1811.7,2178.41
1261.55,1090.78
1112.79,1714.55
1192.7,1507.39
1878.25,2197.38
1269.99,2000.49
2228.97,629.681
2878.57,1478.38
1339.99,981.054
1312.79,1529.35
1351.29,2104.73
2118.89,2209.43
2876.43,2127.46
940.705,1705.18
2412.49,302.947
1625.4,2539.44
1957.48,2719.67
1738.48,2590.52
232.26,1597.96
388.689,307.896
338.281,2285.66
1992.02,280.852
836.571,913.112
2213.16,403.673
1461,1630.67
2472.97,1234.7
3381.23,1302.5
692.714,388.031
2565.92,2885.96
484.662,285.29
276.025,2022.88
1881.08,2606.14
765.083,2453.8
2484.38,630.867
1390.73,1171.45
2357.22,2354.36
892.763,2963.74
870.24,2215.9
810.394,1913.11
3229.92,884.88
3389.52,1299.23
1695.43,1107.77
1349.13,1711.06
886.424,2217.98
2506.5,644.374
3381.45,1559.02
2996.24,2031.46
1373.01,2082.38
1704.15,2136.11
1049.79,1861.09
3211.56,2848.75
1029.82,2852.02
2491.63,2133.94
558.41,2689.61
2142.94,1392.32
2340.54,1723.29
2237.92,800.402
933.245,853.793
3063.5,1664.58
2274.83,1319.76
2475.11,964.579
2874.97,2173.43
1875.13,2083.28
1226.16,2835.93
1439.65,1558.36
1905.03,2136.14
3306.94,13.9664
2308.79,208.91
570.498,2691.95
220.181,35.314
3344.62,334.917
1976.72,1342.2
1267.35,2038.88
1542.6,2536.56
400.915,1327.19
1710.46,1249.08
3857.73,991.937
1058.15,1908.23
1598.19,1258.99
1764.07,1736.98
2944.11,27.188
1354.11,2426.4
2466.45,1592.87
1997.62,633.508
3357.1,2827.29
1800.98,1755.49
1161.1,2837.11
2304.6,2026.71
371.666,1508.6
1860.41,519.362
1816.16,2542.28
3314.86,1424.39
3106.52,2479.89
1878.25,2197.38
1878.25,2197.38
1810.68,2849.37
3117.46,966.376
2517.39,794.862
2228.97,629.681
1737.21,2659.06
1469.47,2220.93
1029.4,195.13
1659.22,2531.67
2912.49,1782.85
1302.42,1428.07
1370.16,1641.03
1657.89,1658.92
591.808,2387.64
192.532,2531.39
886.973,1095.31
3180.75,1291.91
1816.82,398.616
2629.57,2640.34
1586.97,98.1806
1333.19,2283.39
1604.34,2447.31
1849,2216.37
80.8297,1100.83
2253.55,2175.38
2070,2143.67
1268.35,1472.19
1398.51,2595.74
1816.32,1319.1
145.755,2011.97
2150.99,610.926
2539.23,433.309
1230.79,2322.55
2261.79,2373.67
598.913,845.888
1742.37,1691.83
1836.87,1809.79
1473.07,2323.74
1919.88,2774.77
2836.18,480.475
1964.37,488.996
1829.73,1950.93
2506.98,2699.62
3591.88,1522.11
1435.86,1921.93
3558.26,155.84
767.457,1648.92
1790.89,2748.9
1933.35,1998.72
919.869,2388.05
1594.92,2425.44
1816.71,1917.76
1708.4,1469.62
2694.24,1379
1697.04,943.458
1768.31,1736.05
3411.19,364.507
1081.96,2521.67
131.548,1821.52
1120.07,1863.82
923.813,1727.85
3378.53,1442.94
644.474,338.635
1376.34,2761.16
2371.35,885.923
1473.91,2162.98
760.663,2085.93
2396.61,1009.7
2731.1,2758.87
3517.86,1633.1
1371.15,2077.16
1878.25,2197.38
2305.27,1126.08
2365.76,2285.57
3217.13,1056.34
2202.58,501.787
1671.25,2921.41
1594.15,1476.71
227.551,212.573
207.422,260.112
1272.05,1721.16
1175.49,2820.48
1210.4,1676.84
1435.86,1921.93
523.133,1710.84
1190.64,140.186
1556.06,2632.26
839.918,915.137
613.014,1766.08
1908.23,2383.27
2880.67,2959.69
223.419,134.323
2385.19,76.7333
1014.69,2730.62
1286.21,1228.08
1656.64,86.4765
2197.58,867.966
1621.32,1480.08
524.519,839.933
3657.48,1625.08
1482.93,1356.83
2056.83,2081.77
686.202,1807.46
1312.39,1804.52
3281.2,1380.68
2226.16,846.389
1004.15,2192.31
1731.19,2711.01
2216.73,507.812
662.746,422.169
2226.33,372.491
290.974,1925.53
1549.86,1202.49
1392.02,1201.61
1818.74,1188.34
934.094,2575.6
3657.48,1625.08
1621.56,2704.66
1449.49,1705.92
850.961,2058.92
325.639,1216.07
1156.08,2731.53
1983.08,722.414
2032.36,1316.22
1906.61,2092.23
1790.89,2748.9
2256.09,842.403
1182.84,2709.11
3604.77,669.714
271.562,278.047
2308.86,595.865
2187.12,790.891
1715.75,2737.8
1565.25,425.713
3109.38,1005.38
2977.15,1167.65
225.218,2924.03
1284.89,1741.8
1878.21,2242.44
448.306,2535.51
2332.92,1326.43
524.506,95.8278
1895.69,729.224
3657.48,1625.08
1665.27,1551.84
2868.88,1468.89
1928.51,2168.05
849.165,91.8671
1062.13,2508.01
2286.54,878.74
1080.83,2103.83
1883.83,1538.85
3429.96,394.341
1591.77,752.936
1611.77,2509.63
1563.89,2228.89
1449.49,1705.92
2402.5,267.189
2229.88,2552.61
819.371,1027.04
3798.57,72.9693
2478.98,2763.56
3306.94,13.9664
566.881,266.607
426.712,2790.58
1809.25,2042.35
2964.31,1950.98
712.84,1047.36
2179.69,2002.25
738.702,9.99501
1063.34,1800.42
1316.64,2882.16
932.899,25.0954
2490.92,889.075
1652.48,968.723
750.752,1617.8
566.881,266.607
151.065,2633.61
1128.78,1812.17
2486.95,2515.73
3249.06,1341.48
1205.02,1204.93
3134.37,1019.19
1790.89,2748.9
1389.5,1099.1
1126.7,1860.47
1648.78,2770.12
2030.06,2250.51
1572.23,1699.27
1846.18,1992.61
1572.23,1699.27
665.856,412.71
1758.46,2569.53
1470.98,2479.5
1208.89,2918.46
1470.6,2412.51
3306.94,13.9664
3860.38,396.391
882.17,476.812
3877.79,1787.31
2698.44,1118.67
2727.11,2661.46
1521.07,2637.34
3319.11,2363.19
795.243,2233.59
1260.03,1244.14
1907.58,2967.96
1494,1250.59
1801.18,1905.15
3223.21,1112.87
856.83,2648.29
2244.84,1544.75
3201.28,2953.24
1928.82,1582.59
2038.39,1015.91
2283.05,2813.04
1557.97,1800.91
220.545,1219.37
3378.9,156.904
1473.01,1824.2
1841.43,2150.95
2039.56,263.328
133.146,1425.8
1097.01,2944.73
2211.03,399.913
1578.12,1617.02
1740.68,2294.61
3852.5,834.189
3306.94,13.9664
2743.62,1619.24
1251.87,1450.64
2405.71,2911.51
2377.45,812.443
204.884,182.168
2267.27,1555.58
2517.17,2099.64
1534.34,2473.41
2295.64,584.233
1256.55,2197.16
1067.83,1137.99
3307.2,1110.62
478.529,2211.18
2767.7,1593.02
640.887,2759.62
3789.64,1518.43
2343,2179.03
925.196,2191.3
1140.49,1550.2
911.517,454.204
911.211,2145.52
4.01595,575.995
1171.84,2129.44
1827.65,2254.08
3021.01,2004.03
1702.62,2662.1
3214.4,923.977
1824.56,2428.89
1262.91,1641.14
151.059,2361.59
1080.83,2103.83
152.502,2351.92
1569.96,1794.44
2063.25,2110.83
2558.38,1684.96
732.622,1044.6
2080.05,1314.91
1896.47,2964.52
166.07,733.976
1795.05,2251.11
1893.37,2469.52
1254.39,1017.81
852.09,1303.79
2120.42,819.876
390.088,1495.17
2338.68,1474
743.668,1490.6
1165.56,2488
1192.85,1673.86
977.182,96.0944
726.857,322.681
2190.37,2226.88
2190.37,2226.88
1275.91,1723.16
75.0345,1046.97
62.3995,2894.37
2612.88,482.884
1477.06,1151.52
1704.89,108.639
2109.35,1116.32
1905.03,2136.14
540.707,587.246
1189.1,2902.47
257.972,2948.7
1255.39,112.054
374.261,2725.08
3634.52,652.535
2074.1,830.684
1636.56,2612.51
2744.27,2566.8
433.813,2695.83
2365.54,2343.51
3121.95,988.807
926.127,2289.27
225.149,2371.4
1834.15,1480.27
3680.47,1651.46
2011.66,2380.88
3502.76,606.187
1262.05,2179.22
2187.7,1833.43
1114.89,1976.13
1957.02,88.912
2000.8,2391.25
1670.95,2612.01
2272.84,1208.56
3479.31,222.397
1191.77,2330.81
2156.13,2373.83
2448.92,2768.97
1603.85,2090.67
264.045,2792.44
1286.63,1134.85
2726.99,2324.6
986.481,2217.82
2005.37,2048.89
161.505,1624.8
2637.69,1346.69
2104.87,2565.81
553.067,1962.14
657.022,849.784
3333.06,1157.85
2432.93,2297.4
1284.89,1741.8
489.141,1991.3
3800.65,1594.07
136.583,2838.5
1176.8,2866.83
1459.37,1537.12
2429.39,295.352
2237.83,794.917
628.992,553.568
3397.7,416.213
2426.37,297.009
1602.11,114.952
1603.28,118.39
3397.83,668.109
3309.81,2359.83
963.637,2220.14
1905.03,2136.14
1485.47,1174.03
3925.36,1576.38
1485.08,2503.66
2633.46,2808.23
3071.11,2214.95
2480.41,2729.78
1957.18,1898.31
1237.52,2298.39
1608.33,2801.21
2562.97,2935.52
2089.5,2855.42
1467.41,1544.4
1416.42,2306.57
79.6485,2247.92
1628.01,699.95
2841.47,2338.84
1687.18,392.75
2748.53,1306.52
1937.27,1032.1
2634.05,672.343
649.823,1818.42
935.595,1430.3
1237.73,1741.88
1214.17,1390.24
3117.81,1067.16
1361.32,1806.84
3011.62,1083.89
2968.67,2956
2454.74,2794.58
1061.58,1610.08
2853.94,2958.21
1237.97,1197.79
764.687,1512.45
1246.37,2182.54
3418.32,2056.95
1017.58,1528.39
2540.05,759.938
2308.31,2285.81
1845.22,415.646
440.853,1535.76
2858.28,2974.44
1804.53,2547.58
3437.09,1333.37
1750.97,2284.66
2670.87,1233.06
375.66,2658.52
2316.14,1700.1
1953.34,385.081
325.593,1906.61
2120.51,1875.64
1889.17,2447.62
2983.11,817.515
2408.66,300.723
2408.66,300.723
1247.54,2023.3
3516.37,2396.31
1283.87,1703.79
573.505,715.664
242.47,502.335
1065.04,2219.49
2314.11,451.559
3865.12,2904.96
3037.4,2322.88
489.816,169.723
380.459,2524.13
2062.84,1026.8
2360.54,259.192
1514.94,1219.88
937.032,1697.45
1190.64,140.186
1969.96,1693.28
922.687,2418.7
1603.5,121.777
974.953,871.282
692.714,388.031
1870.65,2653.84
3338.86,102.731
2154.07,2812.22
742.568,1654.29
2247.05,2274.89
2308.86,595.865
790.462,1059.57
1825.91,2420.71
1799.4,1412.42
1159.26,34.6147
3864.16,2792.93
1603.01,2620.86
2420.61,464.883
482.434,193.983
3356.05,1507.61
3540.55,1395.88
1131.15,2272.82
725.762,2137.02
130.261,528.699
3225.52,1790.34
1621.6,2610.2
1303.02,1662.24
3578.43,2847.63
1798.82,1075.18
1753.88,1951.98
3933.31,1650.64
1793.59,2255.79
2271.57,1765.78
2266.3,1802.36
1603.58,2081.93
1507.81,1447.51
2188.52,644.821
1728.27,2496.48
3849.52,2774.07
1759.38,1609.68
2923.58,1950.93
2331.89,2878.96
96.0519,1658.38
3233.61,1792.74
3488.64,23.4639
683.946,2296.55
184.019,2847.34
1590.87,2424.06
855.095,87.3987
2120.42,819.876
3135.94,1156.6
390.948,809.024
1748.07,2597
1255.43,1866.33
1061.66,1554.78
1183.81,2756.84
931.242,2922.15
3742.79,737.966
2012.04,1887.79
1667.61,157.606
216.253,35.8689
1006.18,2636.35
1448.01,1357.45
1642.48,2613.64
1456.23,1338.18
2401.68,945.708
935.416,2471.96
692.714,388.031
1506.47,2620.96
216.253,35.8689
1744.82,1352.89
1394.83,1831.51
2525.1,216.376
3487.47,391.697
2411.87,272.399
265.506,1787.85
2416.3,274.893
1400.24,1347.62
1579.98,1094.88
3292.44,2333.15
3876.04,777.447
2066.46,201.596
1616.16,2478.24
2704.57,2942.51
2725.91,1433.29
960.361,842.201
1975.98,1862.33
1993.83,2349.86
1481.05,2458
1318.45,1232.1
3661.07,1376.98
146.842,1630.07
1123.31,2841.73
1715.6,2251.91
3654.74,1627.73
176.848,2576.05
1905.03,2136.14
147.044,2947.44
1201.1,2823
1901.28,2822.13
644.314,1726.21
1878.25,2197.38
1949.33,1915.12
816.177,495.291
849.957,2358.14
1712.44,2952.17
2712.34,718.157
2191.59,879.496
1824.56,2428.89
824.631,1662.87
480.675,2555.04
3204.47,2345.75
631.129,1956.81
681.904,339.773
3985.58,707.69
1273.97,2001.95
1284.89,1741.8
1283.87,1703.79
1655.66,2119.59
956.671,1094.06
956.671,1094.06
3224.06,227.075
194.623,1405.8
1733.05,2363.06
1284.89,1741.8
3311.44,2081.89
888.618,125.336
2129.68,432.912
513.575,470.975
478.221,166.024
400.915,1327.19
109.034,1462.22
1878.25,2197.38
456.905,1570.74
1061.58,1610.08
3638.65,577.155
1879.34,2290.89
2022.43,1873.14
102.161,1650
2660.97,461.153
1600.11,2337.81
576.879,573.153
1735.01,2079.01
1879.34,2290.89
1740.76,2128.28
3572.76,1567.12
864.752,86.112
1737.92,126.891
1284.89,1741.8
3995.6,1445.46
4.01595,575.995
,
x to 30.JPG,y to 30.JPG
,
1486.03,1443.87
1918.15,2146.37
981.012,2218.05
1332.3,1258.96
2359.44,1388.09
1816.82,769.853
1373.56,1687.14
1074.68,2542.72
2508.87,2844.13
2213.16,403.673
3752.45,1686.52
1652.48,2772.52
1587.8,2006.5
893.316,1275.93
3654.74,1627.73
1853.13,276.724
7.10206,1003.62
1853.48,2544.8
1403.72,2592.1
1446.92,1827.35
1112.79,1714.55
1853.48,2544.8
297.549,2047.94
2247.37,494.784
2940.95,2357.06
1853.48,2544.8
3234.71,2037.23
91.322,2843.22
2278.23,1318.19
770.784,1352.86
429.974,2201.47
2053.65,106.773
380.901,1927.89
1385.98,1135.95
825.477,851.821
2459.52,174.568
1805.23,1458.34
930.351,2277.66
573.799,355.878
1465.69,2705.87
1254.83,1441.72
2956.99,1033.32
379.018,1005.85
2175.89,2250.96
3208.36,1718.11
854.917,2244.31
362.526,1559.89
1938.57,2931.61
828.071,1121.6
1722.08,2806.75
280.405,1495.95
529.115,512.425
2652.12,467.565
1778.73,2949.12
2038.82,686.911
2721.67,2072.54
1113.32,1959.46
50.7604,2772.17
842.275,494.862
2535.04,1731.42
680.384,2556.08
2314.17,1452.32
287.827,2299.83
1584.99,2866.82
1893.03,9.6654
2565.33,2256.29
2322.46,440.568
2343.14,149.562
2446.15,2770.04
1750.02,2569.24
2325.43,1903.51
985.022,1404.09
1331.47,1493.12
2334.41,1234.01
3287.7,885.42
701.162,1747.52
999.768,2355.95
2118.55,638.765
1172.11,2666.63
1274.79,1308.4
1548.99,1742
534.83,1045.14
1298.89,1123.95
2087.66,2448.93
773.887,2381.44
1362.98,1691.44
1567.96,103.794
1555.08,1562.39
2206.36,494.149
1928.08,2264.34
2391.36,304.956
2216.73,507.812
632.536,1020.89
297.295,791.535
1051.69,875.246
379.429,1865.71
494.646,2202.95
358.954,1157.36
1178.7,1642.67
2512.7,1813.93
2449.02,363.929
3551.38,1355.13
3859.52,1531.32
2522.25,2265.02
183.605,128.813
925.509,1684.24
9.50145,2413.08
1932.64,1877.72
2550.25,1570.74
125.711,2759.46
3540.54,2807.69
1465.69,2705.87
1549.86,1202.49
1691.14,2791.94
495.392,2561.74
945.175,1970.1
3297.41,1657.47
221.306,1992.4
3214.84,2353.8
1557.63,1980.82
249.247,1799.41
947.07,2083.09
2388.92,1687.5
3534.23,1611.09
625.69,2562.06
1618.3,2203.44
2511.44,1792.42
2377.14,285.926
1154.44,1649.12
1841.43,2150.95
3433.07,1521.22
2160.74,2464.84
578.864,1092.04
2537.94,871.561
1044.44,880.843
1338.01,169.829
1303.19,2419.08
2800.42,2189.08
854.462,1299.01
1988.78,38.9717
280.763,2931.71
1153.97,876.898
3219.43,1692.7
2240.18,2295.8
1810.29,636.891
1045.58,1563.34
1754.63,1955.94
1955.93,2254.52
1343.84,1758.28
2434.85,430.665
325.639,1216.07
3925.85,1667.65
1475.58,1507.12
1726.33,1057.82
3328.19,1081.82
557.807,1150.86
2744.64,2364.31
1421.81,1164.46
630.037,1705.98
1065.01,890.839
1592.89,1531.65
279.645,1258.47
182.969,2039.63
532.627,1122.79
1334.3,2443.05
2356.24,388.528
912.759,1687.67
686.647,1519.8
3716.66,1740.42
1759.33,625.329
549.064,1564.45
526.136,1078.82
2449.02,363.929
950.581,1568.8
1724.75,2578.25
3257.21,2491.17
201.16,2019.62
192.586,1831.37
224.101,2106.16
2128.93,2104.8
2812.6,2845.82
956.524,65.6201
318.927,1698.37
2490.62,2601.85
2219.31,2388.86
3913.09,1484.77
1993.78,1549.96
1089.6,88.3744
1982.91,1115.2
1313.96,1736.32
2117.83,1885.78
889.64,1740.42
1054,1471.48
2471.95,2580.55
1149.58,1398.44
1377.63,1498.58
2439.02,2501.53
2553.74,973.202
1565.21,1767.81
3075.91,2572.51
304.221,2483.55
696.826,1631.76
2844.3,2828.63
1170.77,2107.47
3595.15,2725.66
2968.1,1910.06
854.917,2244.31
2527.31,662.217
1358.89,2802.49
2047.69,418.669
1973.83,503.389
3210.52,1686.17
3497.45,1317.87
1818.71,2069.39
3144.86,1514.37
2485.75,2387.55
2734.7,1201.53
1884.13,2413.92
1068.76,2948.51
2353.84,255.491
2641.82,668.646
2719.68,1813.33
2406.88,2019.31
2717.08,1586.83
877.203,1389.72
2504.75,2244.21
3140.13,80.3321
2484.38,630.867
1060.08,1518.77
1788.85,40.1149
64.5561,2488.19
1591.36,1466.04
731.075,1448.49
877.429,1939.7
35.0107,792.265
142.093,106.537
1921.99,2762.39
2252.9,1915.18
3843.57,964.669
3030.4,2768.58
3501.88,2159.31
103.481,2821.11
1868.32,2097.24
238.824,1988.02
67.9564,2049.69
453.654,2321.92
3538.35,173.741
2098.32,1948.07
2157.49,1722.4
2374.04,2684.97
2128.88,968.548
2329.37,1749.24
1055.19,2655.19
1636.89,2165.14
839.554,2215.84
2147.7,109.067
1429.97,1538.99
648.89,2778.56
937.436,2142.8
2609.62,1544.7
44.0144,1922.72
2485.21,982.797
2832.62,1580.46
1726.33,1057.82
51.2981,2482.83
104.045,2920.91
270.639,1676.1
3347.03,1082.4
2259.35,1435.53
1371.52,2232.99
1401.7,1391.65
528.038,265.339
1576.21,849.974
788.775,1346.82
1616.1,2544.64
1615.08,2149.66
2779.96,2847.74
536.119,1059.8
495.789,2269.63
977.131,2103.9
810.972,1456.02
1803.13,1023.61
253.326,1820.49
1550.46,601.185
356.381,1104.26
61.1023,1964.42
702.012,249.166
2214.52,2677.65
2396.19,432.508
1426.9,1193.57
1190.64,140.186
2609.81,706.202
2609.81,706.202
1876.8,836.777
584.653,1700.91
166.479,66.7252
1904.83,2806.98
2335.32,1771.2
233.609,810.424
2360.83,2707.7
1055.65,2712.38
946.533,2846.26
3039.71,1791.08
765.686,2480.73
2347.59,2809.06
1730.65,1431.77
65.9068,2703.84
254.279,2761.72
3522.96,2804.62
2551.76,1082.57
2411.36,1507.5
375.369,2528.67
1156.65,2828.88
1782.72,2372.78
411.899,2984.21
290.897,1863.54
3064.38,2061.96
1313.11,2083.55
2252.48,1285.94
1048.02,2110.7
977.182,96.0944
2449.47,2091.83
2637.46,728.932
2101.04,629.709
243.767,1999.19
3497.45,1317.87
2481.57,432.935
2527.71,2937.71
2347.13,2989.52
3076.23,76.3875
2067.74,879.426
83.3682,2041.63
2448.19,2570.13
3127.72,2346.43
3238.45,856.404
306.958,1692.97
621.59,1545.89
1286.03,2597.84
979.21,2448.33
1794.7,1488.53
1794.7,1488.53
906.405,1580.04
1218.86,1557.62
2642.98,732.729
1639.7,424.762
710.407,1690.22
3019.46,2671.76
2041.43,2017.75
2305.44,909.086
2584.67,593.971
1353.56,2624.59
2690.78,2001.26
890.384,1999.3
3776.12,1324.03
1617.09,677.177
2441.24,2922.27
2687.62,748.18
1700.77,1171.96
1033.88,2043.71
158.022,2669.09
