x (14.JPG),y (14.JPG),x (29.JPG),y (29.JPG)
1845.16,2437.11,2922.63,1653.4,
1845.94,2851.24,1729.98,608.303,
1846.37,2439.29,2514.55,1633.35,
1846.39,395.077,1912.04,1916.16,
1847.11,2899.99,1076.39,2195.92,
1848.48,1982.91,1807.81,598.897,
1848.93,1062.44,1919.86,2582.55,
1850.19,2814.88,2893.06,1984,
1851.18,2287.79,1222.96,1717.65,
1852.35,2293.55,1892.23,708.9,
1853.17,2961.72,1216.67,1411.03,
1854.62,2424.99,2411.81,1615.51,
1855.38,2656.81,2904.02,1854.56,
1855.77,2801.84,2840.08,1966.09,
1855.89,2303.06,865.188,1578.05,
1860.48,2769.93,2955.68,1955.91,
1860.77,2459.7,2129.52,397.148,
1862.4,2749.71,2891.44,1928.8,
1863.47,2928.55,2893.34,2074.41,
1864.15,1364.24,1865.89,1229.86,
1865.3,1857.08,2975.36,1519.24,
1866.69,2931.32,2895.96,2076.71,
1867.06,1430.38,1582.02,1864.02,
1867.88,2673.05,2910.95,1869.9,
1869.14,995.713,2473.68,2972.27,
1875.71,1994.18,3381.02,1588.73,
1877.6,241.812,1811.07,715.644,
1877.8,1096.08,2087.17,2757.98,
1877.95,450.513,2787.53,1845.53,
1878.14,2904.01,2912.65,2058.35,
1878.53,486.458,3705.24,1755.04,
1879.18,2955.52,2911.35,2098.03,
1881.52,2424.31,3427.96,1677.17,
1881.7,2906.07,2916.21,2060.07,
1883.31,1337.93,1921.08,1976.83,
1883.69,1371.37,485.69,1588.52,
1884.2,1366.75,2078.58,1076,
1885.02,1251.76,2094.17,1078.33,
1886.17,2902.87,2919.4,2056.08,
1886.97,1152.14,2404.71,2074.77,
1887.72,948.966,1470.24,1220.45,
1888.47,1099.37,3553.62,2906.08,
1889.86,2872.35,2926.41,2034.83,
1890.41,959.397,2966.11,2562.86,
1890.88,2386.39,3042.84,1612.38,
1891.04,1374.27,2083.78,1079.82,
1891.28,956.651,2607.85,2434.61,
1891.87,2420.54,3639.61,1549.88,
1892.64,500.391,3851.06,1744.52,
1893.27,1057.09,1600.98,1412.68,
1893.42,2930.5,2924.06,2080.44,
1894.63,2838.84,2931.84,2008.96,
1895.68,747.362,3030.98,2058.47,
1895.74,672.628,1884.88,543.385,
1895.8,2814.21,3944.39,1876.18,
1895.96,1053.35,627.79,1284.84,
1896,747.273,3030.98,2058.47,
1896.37,2872.15,2931.94,2035.55,
1897.67,1283.3,1768.4,1047.28,
1897.74,2668.6,2972,1986.94,
1898.65,880.556,1711.01,633.301,
1898.81,694.413,1052.51,1617.36,
1899.14,2455.23,3035.08,1678.11,
1901.16,2561.18,2575.24,1736.81,
1901.18,2929.39,3501.88,2093.03,
1901.72,2435.48,3037.85,1660.14,
1902.44,415.469,771.771,1335.07,
1902.72,2385.03,3055.8,1612.34,
1904.41,923.077,891.068,2193.52,
1905.21,855.846,1514.8,1315.84,
1905.56,1339.99,2108.76,1075.6,
1906.15,2282.56,2035.71,1953.46,
1906.91,549.003,1789.67,1006.08,
1906.91,549.003,1789.67,1006.08,
1907.32,610.976,1937.17,774.982,
1907.6,2956.58,2934.74,2103.38,
1909.58,1887.21,1789.41,1586.59,
1909.78,2561.95,2583.81,1740.56,
1910.58,2451.59,3047.25,1675.71,
1910.66,1377.94,2108.76,1075.6,
1910.72,2283.37,3137.81,1513.98,
1911.13,2947.83,2939.18,2097.15,
1913.1,1285.26,714.967,1323.69,
1914.08,2281.12,3141.33,1511.19,
1914.29,2799.51,2949.58,1979.67,
1915.04,493.872,1777.31,2553.61,
1915.39,2667.8,2957.31,1871.09,
1917.28,2804.01,2952.03,1983.87,
1917.53,2225.71,2813.14,1417.66,
1920.63,2945.85,2952.27,2097.68,
1920.98,2799.55,2900.09,1973.14,
1922.16,2938.35,2951.72,2092.45,
1922.18,689.224,1088.55,1405.04,
1922.33,2665.1,1723.21,413.545,
1922.4,2659.47,2967.27,1864.72,
1922.5,2673.09,2962.81,1876.35,
1923.15,2657.24,2970.47,1864.44,
1923.77,684.419,14.9719,1687.94,
1924.13,934.543,1802.03,2742.39,
1924.63,2462.95,877.79,2961.06,
1924.98,795.769,2325.6,2155.54,
1925.4,1023.41,1433.4,2174,
1925.43,2822.13,2869.17,1987.14,
1925.43,2822.13,2869.17,1987.14,
1925.7,1027.55,1232.77,1633.59,
1926.42,2814.26,2963.28,1994.23,
1927.92,2545.44,3062.27,1760.59,
1927.92,2545.44,3062.27,1760.59,
1928.21,2576.29,2155.08,410.697,
1929.39,2676.4,3213.78,1468.37,
1931.86,2462.55,3068.01,1688.03,
1932.04,2565.23,3065.33,1781.45,
1932.68,1135.49,1793.95,1006.38,
1935.73,2555.86,3069.9,1772.35,
1936.09,344.927,825.452,1287.4,
1938.73,2574.04,3071.26,1789.86,
1939.11,2468.98,3075.97,1694.18,
1939.23,2454.77,3076.97,1681.42,
1939.4,2518.53,3074.41,1740.28,
1939.42,739.588,2469.53,2976.6,
1940.82,2414.33,3079.78,1644.14,
1942.66,1208.05,3215.35,1344.39,
1943.13,2712.32,887.306,1404.98,
1943.71,2485.04,3079.66,1709.32,
1943.94,2292.07,3882.98,1566.2,
1944.35,2786.34,3174.32,1787.04,
1945.48,2653.73,2991.87,1862.97,
1945.54,2656.99,2991.35,1866.39,
1948.52,2709.96,2991.13,1910.51,
1949.15,2504.32,2230.58,1710.87,
1950.7,2636.52,1718.79,1747.54,
1951.06,2720.35,2992.03,1919.76,
1951.54,2605.98,2996.94,1826.74,
1952.36,2450.06,3092.07,1677.2,
1953.33,2183.44,3781.88,2521.94,
1954.22,2295.19,2867.84,1515.66,
1954.31,2839.58,3179.67,1682.09,
1955.36,2098.9,1268.23,1718.58,
1955.64,1350.11,1768.38,1032.5,
1955.73,2559.14,3094.12,1777.65,
1956.84,2716.13,2996.19,1916.34,
1958.19,2644.64,2663.94,2727.52,
1958.61,2927.26,2982.55,2088.33,
1958.61,2927.26,2982.55,2088.33,
1958.81,2075.94,1715.45,415.094,
1959.83,2065.37,2883.74,1675.09,
1960.53,1274.73,1222.87,1878.62,
1960.57,2562.73,3097.89,1781.82,
1961.1,2069.42,1794.82,990.273,
1961.25,2924.41,2985.63,2086.64,
1961.64,2449.56,3100.61,1678.13,
1962.15,2045.74,1892.03,2580.52,
1964.29,2452.11,3103.32,1681.06,
1964.33,2847.88,2282.71,1631.98,
1964.34,2927.18,2988.61,2089.7,
1964.47,2644.74,3013.17,1857.44,
1966.11,2418.91,3639.61,1549.88,
1967.98,2706.49,3008.64,1910.45,
1968.94,2650.98,3015.64,1863.28,
1971.21,2704.59,3011.73,1909.13,
1971.96,2045.41,1480.94,1488.17,
1973.62,1377.04,2004.69,487.642,
1974.36,2709.85,3014.16,1913.75,
1975.79,2124.34,3488.6,1535.57,
1976.87,1132.18,1616.22,1158.53,
1978.59,2640.89,3028.56,1856.14,
1979.97,2842.09,3024.42,1911.02,
1980.65,1366.62,452.436,1544.25,
1980.77,2898,3760.79,2390.16,
1981.69,2664.94,3023.32,1877.23,
1984.2,1277.59,2620.54,1429.48,
1984.32,2704.17,3024.42,1911.02,
1985.36,2929.13,3015.67,2096.15,
1985.42,2713.35,3029.59,1922.44,
1985.53,2839.99,3031.18,1909.65,
1985.77,678.658,2138.26,932.584,
1986.61,682.189,3254.8,1137.55,
1987.01,2786.41,3023.6,1979.37,
1990.09,2701.61,3031.18,1909.65,
1991.76,2291.85,2625.3,1521.62,
1992.08,2014.48,1967.78,2280.69,
1992.53,2662.6,3034.65,1876.38,
1993.6,1042.69,556.073,1476.86,
1993.79,2311.22,3080.39,1540.68,
1995.14,2355.54,3163.88,1590.59,
1995.17,2079.17,2998.76,2753.81,
1995.7,2665.33,3037.05,1878.89,
1997.94,2421.35,3140.68,1655.93,
1997.94,2750.34,2987.1,1962.98,
1998.09,2417.79,3140.7,1652.67,
1999.45,1124.66,857.128,1641.41,
1999.9,2664.54,3042.02,1878.84,
2000.46,2221.46,3244.66,1450.4,
2001.71,1300.09,1907.14,1006.99,
2002.1,1948.01,1886.87,2158.36,
2002.11,710.612,1364.94,1742.33,
2002.12,2273.59,2063.75,548.563,
2004.43,1252.14,1802.8,2900.82,
2005.11,2591.37,3135.49,1813.19,
2005.25,2646.99,3052.93,1864.66,
2006.5,577.861,2787.53,1845.53,
2006.94,1062.09,1007.4,1703.22,
2008.72,2064.55,3255.34,1247.31,
2008.95,2664.07,3051.07,1880.14,
2010.54,2860.5,1894.17,911.661,
2011.75,1304.84,2078.28,1551.47,
2013.02,1129.06,1940.85,808.574,
2016.67,1142.82,1625.69,1340.71,
2019.86,1256.11,1982.13,580.536,
2019.86,1256.11,1982.13,580.536,
2021.8,2788.55,3056.6,1988.16,
2022.02,2732.98,3095.08,1940.68,
2022.02,2732.98,3095.08,1940.68,
2022.52,2738.46,3094.96,1946.96,
2024.02,2520.45,3132.53,1744.06,
2024.62,1117.55,2132.87,907.77,
2025.03,2764.7,2718.13,1841.59,
2025.05,2730.02,3098.19,1939.2,
2025.86,2051.82,1247,1127.36,
2026.09,1208.99,923.388,1105.71,
2027.47,1346.21,3703.88,2198.82,
2028.88,2244.64,3266.54,1475.22,
2029.05,1312.29,971.957,1463.16,
2029.56,2236.65,3269.09,1467.22,
2030.01,2556.92,1018.54,1390.96,
2031.6,826.618,2626.04,1221.91,
2031.79,2239.64,3270.9,1470.32,
2033.24,2448.66,2147.14,582.137,
2033.88,1266.64,1064.13,2204.04,
2034.5,2420.86,3355.54,1671.38,
2034.79,1235.98,676.466,1507.56,
2034.88,585.182,2067.56,1787.56,
2035.15,2678.39,3136.69,1894.9,
2037.45,1148.17,2891.2,1635.45,
2038.58,1151.32,1317.02,1889.65,
2038.98,2807.91,2193.36,2462.89,
2040.04,2290.03,3280.87,1529.55,
2041.15,2743.64,3297.48,1137.52,
2041.73,2772.16,2051.53,1599.3,
2042.99,1949.06,1925.83,846.355,
2043.31,1306.63,938.775,1959.82,
2045.45,2468.75,2558.92,2005.76,
2046.72,622.931,3032.11,1512.45,
2049.95,2680.18,3152.66,1898.98,
2052.76,2686.54,3151.48,1904.28,
2052.78,2683.05,3153.85,1901.52,
2053.13,2271.71,844.675,1381.82,
2057,2019.46,1270.12,1320.7,
2065.4,769.538,3938.14,1876.93,
2065.7,758.558,3214.11,1457.25,
2067.41,2262.7,2983.18,2702.25,
2068.78,2484.31,3167.42,1719.84,
2071.14,1950.64,2584.15,2534.01,
2071.16,645.487,1919.65,1481.39,
2072.33,2749.53,3151.13,1963.74,
2072.86,2434.31,3176.15,1672.34,
2073.7,465.41,3606.56,1961.3,
2074.04,2407.5,3174.86,1654.3,
2074.78,1952.39,1429.62,1914.93,
2074.84,2713.18,3155.02,1920.32,
2080.62,914.071,1612.17,964.319,
2080.87,2448.08,2857.04,1755.98,
2081.44,2404.6,3184.92,1651.45,
2081.46,2269.88,3184.92,1651.45,
2082.25,1988.49,3183.03,1772.02,
2082.62,1951.98,1696.1,910.451,
2083.04,2725.39,820.517,1466.68,
2083.26,2407.87,3186.91,1655.42,
2083.86,2240.8,3262.72,1383.54,
2083.98,2745.87,3163.15,1961.13,
2084.24,2072.05,2535.51,2348.02,
2086.05,2315.75,3192.2,1615.67,
2086.05,2315.75,3192.2,1615.67,
2086.06,2658.82,3171.35,1884.34,
2086.12,2365.07,3192.2,1615.67,
2086.67,2749.08,3165.64,1963.77,
2086.95,2411.53,3189.49,1659.47,
2087.22,2144.63,3209,1391.52,
2087.36,2502.76,587.114,1999.33,
2087.49,2211.49,3209,1391.52,
2087.71,2662.32,3173.02,1888.56,
2088.98,1247.58,2039.77,489.813,
2089.55,2649.15,3175.76,1877.71,
2092.07,2321.12,3199.31,1622.29,
2092.18,2489.12,3190.67,1731.32,
2092.18,2489.12,3190.67,1731.32,
2092.32,2715.13,3173.7,1944.7,
2092.34,2426.42,3195.84,1670,
2092.73,2371.76,3199.31,1622.29,
2093.12,1117.14,2158.72,482.543,
2093.68,2336.48,614.307,1977.78,
2093.91,2314.97,3201.7,1615.52,
2094.58,2364.32,3201.7,1615.52,
2095.8,2698.44,3179.13,1921.2,
2096.07,2706.81,3178.96,1928.93,
2096.28,2754.29,3175.2,1970.04,
2096.4,1978.37,2883.92,1862,
2096.6,2265.26,3813.02,2185.56,
2096.89,2748.84,3177.69,1965.51,
2096.89,2748.84,3177.69,1965.51,
2097.07,1972.95,1800.54,1811.31,
2098.83,2575.23,3191.41,1811.57,
2099.17,2474.12,2483.47,2586.39,
2099.37,2114.38,1888.14,1699.25,
2100.54,2738.87,1803.49,2612.64,
2100.57,2746.33,3181.16,1963.48,
2101.07,2714.38,3184.99,1933.23,
2102.4,2581.25,3194.8,1817.6,
2108.02,2473.41,3346.57,1724.03,
2108.12,2480.01,3211.31,1721.27,
2113.96,2139.5,1182.93,1715.96,
2114.43,2162.7,919.064,1689.61,
2114.44,2273.08,1575.41,1518.55,
2124.84,1897.71,2807.55,1405.22,
2125.53,2155.64,1708.44,1796.15,
2134.38,2143,3736.7,2858.07,
2135.52,2545.89,3245.32,1785.67,
2137.07,1917.42,1808.71,2332.85,
2142.65,2717.12,3237.18,1944.92,
2143.29,2541.18,3245.32,1785.67,
2146.34,2279.04,3362.63,1524.2,
2149.57,2025.77,2210.05,1522.29,
2149.68,2115.03,556.371,1431.11,
2151.99,2581.35,3297.14,1822.45,
2153.03,2883.95,3192.76,2087.19,
2154.2,2285.95,3370.81,1532.16,
2156.47,2733.89,3245.33,1961.33,
2158.45,2578.58,3305.35,1821.16,
2158.45,2578.58,3305.35,1821.16,
2160.17,2586.81,3304.13,1828.93,
2166.59,2713.27,3264.45,1944.82,
2169.22,2128.62,3228.16,1238.08,
2171.6,2465.46,3330.53,1714.56,
2172.5,1957.87,2020.21,559.596,
2174.33,2465.92,1532.44,1488.71,
2174.63,1954.41,2020.33,555.968,
2175.19,2587.72,3319.65,1833.7,
2176.93,2966.82,2570.37,2407.34,
2178.18,1907.85,829.387,1705.89,
2179.01,2463.74,3339.65,1713.58,
2179.35,2444.89,3341.61,1696.52,
2179.79,2803.99,3216.14,2147.09,
2181.38,2344.47,2287.58,1560.23,
2182.25,2573.6,3332.01,1819.5,
2182.9,2133.01,2617.58,1543.11,
2183.47,2105.31,987.016,1472.92,
2183.76,2856.04,3233.2,2069.5,
2184.21,2877.46,3226.33,2087.32,
2184.92,2873.66,3228.27,2084.41,
2185.43,1912.85,1889.99,703.521,
2186.6,2867.73,3232.26,2079.82,
2187.3,2443.58,2933.51,2013.18,
2189.53,2181.81,3256.66,1378.51,
2189.6,2417.82,3355.54,1671.38,
2190.59,2288.1,3213.99,1251.44,
2193.5,2760.8,3276.23,1990.84,
2194.97,2856.28,3244.23,2072.14,
2198.94,2943.96,1825.18,568.771,
2199.66,2349.81,1741.35,1586.83,
2201.47,2853.47,3249.42,2069.66,
2201.49,2799.39,304.816,2012.94,
2201.66,2569.89,3354.86,1818.68,
2205.22,2858.41,3253.08,2074.79,
2207.18,2861.67,3254.69,2078.33,
2208.21,2641.18,3517.63,1142.37,
2208.97,2567.19,3364.04,1817.27,
2214.16,2803.92,3281.12,2030.8,
2214.85,2797.65,3284.57,2026.29,
2216.19,2793.28,3287.51,2022.36,
2216.23,2633.51,3348.04,1880.48,
2218.27,2898.28,3254.37,2110.5,
2220.04,2412.59,3273.59,1660.72,
2222.19,2777.14,3300.03,2009.61,
2223.2,2881.58,3264.06,2097.61,
2224.3,2886.2,3264.18,2101.53,
2224.41,2333.99,3477.15,1591.88,
2224.64,2735.9,3359.01,2016.92,
2225.68,2874.32,3269.46,2092.53,
2225.71,2843.91,3279.76,2066.48,
2226.13,2574.66,3379.71,1826.5,
2226.86,2856.01,3276.57,2077.12,
2227.45,2774.95,3306.49,2008.67,
2228.39,2287.2,3461.67,1539.07,
2228.39,2287.2,3461.67,1539.07,
2228.47,2804.89,3296.84,2034.93,
2229.13,2333.21,3436.35,1588.12,
2229.38,2843.99,3283.17,2068.18,
2229.38,2843.99,3283.17,2068.18,
2230.92,2583.8,3381.32,1835.54,
2231.01,2551.83,3390.38,1806.07,
2231.51,2855.19,3281.08,2077.78,
2233.35,2336.83,3441.26,1592.93,
2233.99,2689.39,2614.41,2010.36,
2238.72,2674.92,3357.43,1921.8,
2239.44,2349.18,2361.2,1826.86,
2243.22,2837.13,3299.7,2064.41,
2244.41,2590.16,3394.15,1844.18,
2246.01,2840.58,3300.94,2067.72,
2247.58,2845.33,3302.27,2072.09,
2249.03,2580.55,3402.17,1837.39,
2249.99,2557.2,3406.31,1812.59,
2252.7,2688.77,3368.01,1937.18,
2253.52,2169.72,2141.05,1292.88,
2254.04,2553.4,3411.45,1809.68,
2255.4,2411.82,3373.93,1667.97,
2255.91,2781.5,1293.26,1351.01,
2256.04,2843.69,1773.49,2926.89,
2258.16,2558.73,3415.62,1815.97,
2261.83,1960.11,1402.34,1798.79,
2264.75,2536.17,3433.7,1793.65,
2264.97,2699.18,3376.55,1947.2,
2265.1,2873.28,2132.13,560.546,
2265.54,2927.35,355.594,2287.27,
2266.42,2749.67,1445.46,1455.22,
2266.79,2785.5,3597,1915.58,
2269.26,2574.45,3421.78,1832.86,
2272.47,2824.54,1569.15,1417.28,
2272.59,2464.5,3438.09,1725.33,
2273.3,2713.54,3382.02,1962.48,
2277.68,2717.23,3386.03,1966.6,
2279.68,2710.09,3389.96,1960.27,
2281.09,2723.55,3386.82,1972.11,
2281.63,2056.19,978.009,2318.36,
2282.42,2720.56,3389.92,1970.2,
2282.8,2277.68,1914.56,562.072,
2283.8,2416.26,3468.91,1680.25,
2284.48,2363.41,3735.43,1641.95,
2286.75,2964.54,855.634,1709.77,
2287.9,1961.23,3377.94,1139.29,
2288.96,2150.83,1734.06,1538.77,
2289.86,2885.65,3333.47,2113.34,
2290.3,2629.95,3428.87,1888.09,
2292.12,2871.37,3340.54,2101.99,
2292.43,2889.89,3333.96,2117.12,
2292.94,2363.19,3744.73,1642.6,
2294.37,2731.48,3399.5,1982.23,
2295.36,2749.82,3392.87,1998.36,
2296.37,2886.08,3339.47,2114.9,
2297.31,2528.64,3471.27,1793.07,
2298.43,2721.99,1924.09,1341.58,
2298.58,2350.52,3521.21,1613.34,
2300.27,2725.87,3407.31,1977.71,
2300.92,2733.55,3405.64,1984.45,
2301.83,1958.43,3402.92,1135.37,
2302.28,2730.4,3407.92,1982,
2302.72,2895.97,3342.83,2124.01,
2303.2,2794.49,1882.75,1722.37,
2303.27,2848.15,3361.07,2084.8,
2303.3,2440,3489.84,1706.39,
2304.12,2874.39,3352.58,2106.58,
2304.4,2469.57,3488.36,1735.88,
2305.22,2738.23,3408.94,1989.46,
2305.39,2941.23,3329.12,2161.45,
2308.08,2280.52,3563.77,1539.11,
2308.99,2877.82,3356.26,2110.71,
2309.9,2732.51,3415.46,1985.11,
2309.9,2732.51,3415.46,1985.11,
2310.43,2537.14,3487.25,1803.02,
2311.98,2748.86,3413.5,2000.88,
2313.62,2738.74,3418.25,1991.87,
2313.89,2873.88,3363.79,2108.1,
2314.03,2533.94,3491.46,1800.29,
2314.03,2533.94,3491.46,1800.29,
2314.35,2538.29,3491.49,1804.37,
2314.6,2863.42,3367.98,2099.81,
2316.9,2614.66,3463,1877.32,
2317.57,2531.57,3494.86,1797.44,
2317.94,2870.86,3369.06,2106.41,
2318.49,2863.85,3372.53,2100.61,
2319.07,2886.37,3364.07,2119.29,
2320.13,2745.33,3422.81,1998.43,
2321.53,2753.54,3421.22,2006.32,
2322.38,2286.69,3581.05,1546.39,
2322.9,2614.65,3469.55,1878.95,
2324.51,2871.94,3375.91,2108.1,
2324.57,2475.53,3515.26,1743.96,
2325.57,2874.78,3375.87,2111,
2326.47,2412.49,3861.39,1709.43,
2327.27,2292.31,3587.79,1553.75,
2327.4,2878.88,3376.94,2114.93,
2327.4,2878.88,3376.94,2114.93,
2327.78,2347.31,2463.66,1553.82,
2329.95,2640,3470.07,1904.3,
2332.92,2280.95,3596.4,1541.76,
2333.13,2735.07,3440.21,1991.89,
2333.13,2735.07,3440.21,1991.89,
2333.18,2531.32,3516.55,1799.92,
2333.19,2417.44,3529.55,1687.49,
2335.45,2910.23,3373.54,2141.85,
2336.38,2529.88,3520.23,1799.01,
2336.38,2529.88,2198.82,2392.63,
2336.52,2549.88,3517.28,1818.65,
2337.49,2523.6,3522.02,1792.79,
2337.49,2523.6,3522.02,1792.79,
2346.88,2542.74,3527.7,1812.14,
2348.72,2547.85,2363.6,1839.96,
2349.02,2346.99,3966.51,1643.69,
2351.9,2888.6,3399.09,2127.68,
2351.91,2912.7,3390.18,2147.26,
2352.38,2882.08,3402.3,2122.32,
2354.28,2758.75,3457.34,2016.86,
2356.39,2954,3377.8,2181.67,
2357.61,2902.62,3399.79,2140.37,
2362.15,2915.68,3399.05,2151.2,
2362.46,2750.1,3469.67,2010.64,
2364.64,2624,2550.7,1179.84,
2365.37,2930.53,3397.4,2164.98,
2365.59,2463.37,3566.7,1737,
2367.3,2894.32,3414.12,2135.44,
2371.83,2914.42,3411.03,2153.21,
2372.45,2955.11,3395.28,2186.32,
2374.43,2924.83,3359.49,2113.97,
2376.58,2945.71,3402.68,2178.96,
2376.58,2945.71,3402.68,2178.96,
2377.37,2758.15,3483.94,2020.78,
2379.81,2936.56,3410.71,2172.67,
2386.27,2414.19,3599.02,1690.54,
2386.56,2950.97,3412.49,2185.54,
2388.02,2409.91,3529.75,1680.44,
2388.02,2409.91,3601.9,1686.52,
2388.14,1962.13,2107.46,1407.72,
2389.35,2411.92,3530.56,1682.81,
2389.58,2959.05,3412.12,2192.53,
2390.02,2953.84,3415.49,2188.85,
2391.68,2406.86,2590.95,2611.57,
2393.32,2374.55,2496.35,1533.83,
2394.23,2285.28,3897.3,1567.14,
2394.74,2955.82,3419.12,2191.46,
2395.33,2937.74,1889.24,2894.32,
2395.71,1960.62,1318.19,1888.42,
2396.65,2749.64,1188.53,2232.43,
2398.33,2952.23,3428.16,2190.28,
2399.51,2793.47,3495.41,2055.76,
2400.73,2941.89,638.596,2115.89,
2401.41,1963.59,2941.29,2503.34,
2402.92,2765.6,3510.29,2031.47,
2403.34,2773.84,3507.97,2039.71,
2403.92,2261.41,3756.68,1520.6,
2404.45,2587.03,63.811,1402.98,
2407.07,2751.12,1201.01,1139.17,
2407.63,2606.21,3568.74,1885.18,
2409.81,2948.12,829.387,1705.89,
2413.43,2426.8,3634.5,1706.68,
2413.49,2461.11,3628.36,1742.27,
2414.93,2424.87,2979.77,1656.82,
2415.43,2968.27,3440.69,2206.68,
2416.48,2733.27,3538.37,2005.33,
2418.84,2736.59,3540.05,2008.93,
2419.71,2285.04,3882.98,1566.2,
2421.12,2726.67,3544.51,2000.35,
2421.59,2616.03,3582.85,1896.56,
2423.89,2457.87,3643.64,1739.85,
2425.29,2352.73,1865.79,1369.96,
2428.05,2351.46,2540.81,1834.4,
2433.87,2408.83,3724.78,1696.69,
2434.1,2638.02,3173.02,1888.56,
2434.69,2415.47,3529.55,1687.49,
2434.82,2407.51,3869.88,1706.87,
2434.93,2411.45,3530.56,1682.81,
2436.88,2670.15,3586.97,1951.11,
2439.79,2206.67,3740.31,2037.65,
2441.5,2633.89,1938.62,1101.97,
2446.44,2462.06,3673.89,1746.91,
2449.55,2863.32,3522.75,2126.23,
2450.25,2866.82,3523.3,2129.6,
2450.25,2866.82,3523.3,2129.6,
2453.65,2330.44,3132.75,1571.02,
2455.54,2790.08,3565.69,2064.21,
2455.94,2459.86,3962.29,1771.14,
2460.51,2425.58,3697.92,1711.93,
2460.75,2279.59,3563.77,1539.11,
2460.75,2297.05,1847.41,1217.96,
2466.88,2628.53,3636.69,1916.1,
2469.04,2461.61,3703.13,1749.86,
2469.5,2347.73,3750.41,1629.98,
2473.81,2651.21,2664.79,1780.78,
2474.62,1963.19,3595.92,1139.98,
2476,2667.55,3635.22,1954.75,
2478.27,2901.59,190.51,2109.82,
2478.9,2408.03,3724.78,1696.69,
2479.9,2414.32,3724.57,1703.47,
2485.52,2921.57,171.011,1947.56,
2491.42,2624.75,3667,1918.2,
2492.07,2625.3,3667,1918.2,
2495.87,2454.57,3742.28,1747.08,
2496.17,2854.06,2812.29,1809.91,
2496.29,2290.28,3931.94,1577.47,
2496.86,2023.41,3071.24,1151.89,
2499.56,2691.21,3652.25,1984.71,
2500.04,2837.46,3598.3,2115,
2500.41,2908.79,3564.81,2175.35,
2502.79,2916.95,3563.29,2183.12,
2504.52,2906.62,3572.03,2175.68,
2508.89,2459.63,3759.57,1754.13,
2513.29,2693.03,3672.61,1986.5,
2513.29,2693.03,3672.58,1986.72,
2514.84,2284.39,3852.9,1564.11,
2514.84,2284.39,3852.9,1564.11,
2516.73,2630.28,3685.72,1926.63,
2519.44,2637.14,3688.21,1933.11,
2519.56,2633.4,3688.32,1928.56,
2519.58,2930.42,3576.24,2198.2,
2520.01,2297.64,2923.71,1639.62,
2520.38,2542.69,3131.7,1344.41,
2522.09,2913.47,2652.9,2009.22,
2522.28,2411.48,3932.27,1718.53,
2528.36,1983.86,52.2446,1661.55,
2531.02,2446.23,2288.55,1635.16,
2533.96,2549.02,3213.41,1384.29,
2534.53,2405.05,3803.46,1701.03,
2544.14,2677.08,217.442,1990.86,
2544.41,2284.22,3897.3,1567.14,
2547.19,2406.44,3740.46,1697.61,
2547.99,2453.67,3816.16,1753.86,
2551.76,2909.99,1829.47,1046.23,
2554.36,2434.51,3489.84,1706.39,
2554.41,2406.13,3566.73,1683.07,
2554.49,2648.47,3922.77,1151.86,
2557.54,2930.51,3623.58,2207.23,
2559.72,1965.99,3583.72,1925.67,
2560.88,2845.88,3672.57,2136.22,
2561.91,1978.31,2611.12,1886.34,
2563.39,2936.29,3627.89,2213.55,
2567.7,2378.99,1802.3,2734.91,
2572.49,2437.61,3714.26,1927.82,
2578.31,1965.97,825.43,2029.54,
2578.8,2239.56,3140.27,1523.13,
2579.91,2929.4,3654.44,2211.8,
2582.78,2950.47,3772.49,2830.4,
2583.44,2944.49,3650.16,2225.49,
2586.06,2296.33,2913.99,2527.93,
2586.82,2623.68,1776.29,2856.39,
2590.16,2462.44,3926.35,2099.63,
2590.17,2745.65,3858.67,2177.12,
2599.6,2600.06,2165.52,1803.71,
2599.67,2952.48,3666.37,2235.18,
2600.23,2955.7,3665.48,2238.59,
2601.56,2967.28,3659.99,2248.27,
2603.02,2824.6,2001.65,993.555,
2605.38,2600.97,3986.32,2946.79,
2606.24,2971.14,3664.56,2252.65,
2606.61,2451.6,3903.19,1761.14,
2607.15,2949.41,3678.42,2234.76,
2615.07,2311.34,1115.15,1725.81,
2616.05,2278.37,2454.51,1494.38,
2616.78,2461.8,3741.66,1757.98,
2617.26,2964.57,3682.56,2249.66,
2618.13,2383.76,3264.87,1620.37,
2623.27,2307.55,2802.13,2665.96,
2624.07,2776.08,2835.12,1212.45,
2630.15,2366.17,2163.12,1161.65,
2634.08,2696.13,1042.65,1755.23,
2639.86,2698.2,700.782,1728.47,
2641.35,2673.97,279.146,1735.59,
2646.87,2838.03,3762.63,2147.64,
2647.82,2833.08,3764.64,2141.82,
2648.04,2358.2,1403.04,1101.84,
2648.27,2450.52,3970.35,1767.59,
2649.99,2775.89,970.695,1654.91,
2660.01,2956.94,3747.3,2254.3,
2661.6,2405.21,2943.61,1640.9,
2662.92,2408.26,3355.54,1671.38,
2663.84,1969.9,1925.83,846.355,
2664.95,2403.69,3724.78,1696.69,
2666.51,2402.88,3869.88,1706.87,
2668.44,2234.26,1542.89,1972.12,
2669.41,2621.35,1962.02,1420.54,
2669.66,2943.49,2876.12,1352.65,
2669.69,2430.74,1638.34,1106.18,
2675.84,2851.91,3937.88,1930.8,
2675.84,2851.91,3937.88,1930.8,
2676.05,2233.93,3932.55,2781.79,
